species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
1969;3151558;Symphyotrichum novi-belgii;Symphyotrichum;Asteraceae;Plantae
1970;2856204;Allium siculum;Allium;Amaryllidaceae;Plantae
1971;2960919;Hedysarum coronarium;Sulla;Fabaceae;Plantae
1972;2878688;Quercus robur;Quercus;Fagaceae;Plantae
1973;2963817;Lupinus luteus;Lupinus;Fabaceae;Plantae
1974;2981303;Acacia baileyana;Acacia;Fabaceae;Plantae
1975;4090052;Plumbago europaea;Plumbago;Plumbaginaceae;Plantae
1976;3173271;Orobanche minor;Orobanche;Orobanchaceae;Plantae
1977;3083508;Anredera cordifolia;Anredera;Basellaceae;Plantae
1978;3670980;Brachychiton rupestris;Brachychiton;Malvaceae;Plantae
1979;2705297;Avena fatua;Avena;Poaceae;Plantae
1980;3895054;Prostanthera cuneata;Prostanthera;Lamiaceae;Plantae
1981;2986206;Ribes speciosum;Ribes;Grossulariaceae;Plantae
1982;2927026;Salvia glutinosa;Salvia;Lamiaceae;Plantae
1983;2771042;Hesperaloe parviflora;Hesperaloe;Asparagaceae;Plantae
1984;3032611;Darmera peltata;Darmera;Saxifragaceae;Plantae
1985;3166609;Phyteuma hemisphaericum;Phyteuma;Campanulaceae;Plantae
1986;4033054;Bistorta elliptica;Bistorta;Polygonaceae;Plantae
1987;3121581;Artemisia dracunculus;Artemisia;Asteraceae;Plantae
1988;2874570;Cucumis melo;Cucumis;Cucurbitaceae;Plantae
1989;3084394;Hylocereus undatus;Selenicereus;Cactaceae;Plantae
1990;7756318;Astrantia minor;Astrantia;Apiaceae;Plantae
1991;5300527;Fritillaria persica;Fritillaria;Liliaceae;Plantae
1992;3065643;Euphorbia heptagona;Euphorbia;Euphorbiaceae;Plantae
1993;3188904;Oenothera macrocarpa;Oenothera;Onagraceae;Plantae
1994;3172278;Osmanthus fragrans;Osmanthus;Oleaceae;Plantae
1995;5341497;Nepeta racemosa;Nepeta;Lamiaceae;Plantae
1996;2928238;Phacelia campanularia;Phacelia;Hydrophyllaceae;Plantae
1997;2768503;Asparagus densiflorus;Asparagus;Asparagaceae;Plantae
1998;5535474;Pachypodium lamerei;Pachypodium;Apocynaceae;Plantae
1999;5352466;Anthyllis cytisoides;Anthyllis;Fabaceae;Plantae
2000;2879328;Quercus nigra;Quercus;Fagaceae;Plantae
2001;3001509;Malus sylvestris;Malus;Rosaceae;Plantae
2002;2770228;Polygonatum odoratum;Polygonatum;Asparagaceae;Plantae
2003;5669632;Pilea peperomioides;Pilea;Urticaceae;Plantae
2004;8260770;Goeppertia rufibarba;Goeppertia;Marantaceae;Plantae
2005;3170266;Asclepias incarnata;Asclepias;Apocynaceae;Plantae
2006;7932640;Lysimachia ovalis;Lysimachia;Primulaceae;Plantae
2007;2925893;Echium creticum;Echium;Boraginaceae;Plantae
2008;2926055;Asperugo procumbens;Asperugo;Boraginaceae;Plantae
2009;3085423;Dianthus seguieri;Dianthus;Caryophyllaceae;Plantae
2010;2889358;Oxyria digyna;Oxyria;Polygonaceae;Plantae
2011;2748312;Iris orientalis;Iris;Iridaceae;Plantae
2012;8213932;Petrocallis pyrenaica;Petrocallis;Brassicaceae;Plantae
2013;9419993;Erodium moschatum;Erodium;Geraniaceae;Plantae
2014;8228544;Sonchus oleraceus;Sonchus;Asteraceae;Plantae
2015;7646635;Saxifraga biflora;Saxifraga;Saxifragaceae;Plantae
2016;7296398;Viola alba;Viola;Violaceae;Plantae
2017;2891792;Grevillea banksii;Grevillea;Proteaceae;Plantae
2018;7311536;Daphne oleoides;Daphne;Thymelaeaceae;Plantae
2019;3121080;Artemisia tilesii;Artemisia;Asteraceae;Plantae
2020;2882758;Gaultheria shallon;Gaultheria;Ericaceae;Plantae
2021;4044517;Polystichum setiferum;Polystichum;Dryopteridaceae;Plantae
2022;5388602;Jacobaea vulgaris;Jacobaea;Asteraceae;Plantae
2023;3142996;Doronicum grandiflorum;Doronicum;Asteraceae;Plantae
2024;2758700;Hedychium gardnerianum;Hedychium;Zingiberaceae;Plantae
2025;2753026;Lilium pyrenaicum;Lilium;Liliaceae;Plantae
2026;9202524;Arabis hirsuta;Arabis;Brassicaceae;Plantae
2027;8278487;Otanthus maritimus;Otanthus;Asteraceae;Plantae
2028;2928747;Datura metel;Datura;Solanaceae;Plantae
2029;3151618;Symphyotrichum novae-angliae;Symphyotrichum;Asteraceae;Plantae
2030;3128943;Centaurea collina;Centaurea;Asteraceae;Plantae
2031;7522746;Cuphea llavea;Cuphea;Lythraceae;Plantae
2032;2988072;Spiraea pubescens;Spiraea;Rosaceae;Plantae
2033;3084036;Rhipsalis baccifera;Rhipsalis;Cactaceae;Plantae
2034;7136582;Armeria alpina;Armeria;Plumbaginaceae;Plantae
2035;3083647;Spinacia oleracea;Spinacia;Amaranthaceae;Plantae
2036;7912328;Acer palmatum;Acer;Sapindaceae;Plantae
2037;2953703;Bauhinia galpinii;Bauhinia;Fabaceae;Plantae
2038;7900084;Callianthe picta;Callianthe;Malvaceae;Plantae
2039;8170635;Spiraea japonica;Spiraea;Rosaceae;Plantae
2040;2940408;Cytisophyllum sessilifolium;Cytisophyllum;Fabaceae;Plantae
2041;5353770;Arachis hypogaea;Arachis;Fabaceae;Plantae
2042;2857132;Allium victorialis;Allium;Amaryllidaceae;Plantae
2043;5602614;Narthecium ossifragum;Narthecium;Nartheciaceae;Plantae
2044;2923947;Cephalanthus occidentalis;Cephalanthus;Rubiaceae;Plantae
2045;3614691;Plumeria pudica;Plumeria;Apocynaceae;Plantae
2046;5290081;Alopecurus pratensis;Alopecurus;Poaceae;Plantae
2047;2769757;Ruscus hypophyllum;Ruscus;Asparagaceae;Plantae
2048;5384395;Amaranthus blitoides;Amaranthus;Amaranthaceae;Plantae
2049;4199216;Kalanchoe orgyalis;Kalanchoe;Crassulaceae;Plantae
2050;8182596;Potentilla verna;Potentilla;Rosaceae;Plantae
2051;5394999;Euryops pectinatus;Euryops;Asteraceae;Plantae
2052;7313595;Asarum europaeum;Asarum;Aristolochiaceae;Plantae
2053;7916408;Plerandra elegantissima;Plerandra;Araliaceae;Plantae
2054;3172203;Torenia fournieri;Torenia;Linderniaceae;Plantae
2055;3097166;Tolpis barbata;Tolpis;Asteraceae;Plantae
2056;7862391;Lysimachia monellii;Lysimachia;Primulaceae;Plantae
2057;3090343;Conoclinium coelestinum;Conoclinium;Asteraceae;Plantae
2058;5373322;Lunaria rediviva;Lunaria;Brassicaceae;Plantae
2059;5414202;Myrica gale;Myrica;Myricaceae;Plantae
2060;7308317;Teucrium marum;Teucrium;Lamiaceae;Plantae
2061;3033013;Garrya elliptica;Garrya;Garryaceae;Plantae
2062;5341257;Alkanna tinctoria;Alkanna;Boraginaceae;Plantae
2063;5284237;Cryptomeria japonica;Cryptomeria;Cupressaceae;Plantae
2064;3087173;Ratibida columnifera;Ratibida;Asteraceae;Plantae
2065;2984481;Celtis occidentalis;Celtis;Cannabaceae;Plantae
2066;3928615;Pulsatilla vernalis;Pulsatilla;Ranunculaceae;Plantae
2067;5331325;Viola biflora;Viola;Violaceae;Plantae
2068;3171809;Angelonia angustifolia;Angelonia;Plantaginaceae;Plantae
2069;5359330;Trifolium subterraneum;Trifolium;Fabaceae;Plantae
2070;5361869;Ulmus parvifolia;Ulmus;Ulmaceae;Plantae
2071;2882274;Fagus grandifolia;Fagus;Fagaceae;Plantae
2072;2975257;Vicia hybrida;Vicia;Fabaceae;Plantae
2073;8315197;Echeveria elegans;Echeveria;Crassulaceae;Plantae
2074;2650832;Gymnocarpium dryopteris;Gymnocarpium;Cystopteridaceae;Plantae
2075;3032698;Tellima grandiflora;Tellima;Saxifragaceae;Plantae
2076;5353583;Cercis canadensis;Cercis;Fabaceae;Plantae
2077;7670260;Daphne odora;Daphne;Thymelaeaceae;Plantae
2078;5328882;Sagittaria sagittifolia;Sagittaria;Alismataceae;Plantae
2079;3166841;Phyteuma spicatum;Phyteuma;Campanulaceae;Plantae
2080;3161926;Canarina canariensis;Canarina;Campanulaceae;Plantae
2081;5341308;Galeopsis segetum;Galeopsis;Lamiaceae;Plantae
2082;5304927;Bulbine frutescens;Bulbine;Asphodelaceae;Plantae
2083;3152580;Hibiscus schizopetalus;Hibiscus;Malvaceae;Plantae
2084;5334218;Fumaria capreolata;Fumaria;Papaveraceae;Plantae
2085;3029817;Fragaria vesca;Fragaria;Rosaceae;Plantae
2086;7631456;Primula integrifolia;Primula;Primulaceae;Plantae
2087;2928226;Phacelia tanacetifolia;Phacelia;Hydrophyllaceae;Plantae
2088;2770004;Polygonatum verticillatum;Polygonatum;Asparagaceae;Plantae
2089;9541009;Borkhausenia intermedia;Scandosorbus;Rosaceae;Plantae
2090;5383031;Breynia disticha;Breynia;Phyllanthaceae;Plantae
2091;5421389;Sarracenia purpurea;Sarracenia;Sarraceniaceae;Plantae
2092;5347754;Genista hirsuta;Genista;Fabaceae;Plantae
2093;5376692;Lepidium latifolium;Lepidium;Brassicaceae;Plantae
2094;3083702;Atriplex tatarica;Atriplex;Amaranthaceae;Plantae
2095;7334105;Echeveria setosa;Echeveria;Crassulaceae;Plantae
2096;5348644;Coronilla scorpioides;Coronilla;Fabaceae;Plantae
2097;3170873;Scrophularia canina;Scrophularia;Scrophulariaceae;Plantae
2098;7315286;Fumaria muralis;Fumaria;Papaveraceae;Plantae
2099;3085381;Polycarpon tetraphyllum;Polycarpon;Caryophyllaceae;Plantae
2100;5410194;Campanula cochleariifolia;Campanula;Campanulaceae;Plantae
2101;5347571;Genista pilosa;Genista;Fabaceae;Plantae
2102;3190002;Litchi chinensis;Litchi;Sapindaceae;Plantae
2103;5384256;Lewisia cotyledon;Lewisia;Montiaceae;Plantae
2104;3152797;Lagunaria patersonii;Lagunaria;Malvaceae;Plantae
2105;8688929;Ceiba speciosa;Ceiba;Malvaceae;Plantae
2106;7931979;Primula farinosa;Primula;Primulaceae;Plantae
2107;10255521;Pentanema montanum;Pentanema;Asteraceae;Plantae
2108;3894066;Teucrium pseudochamaepitys;Teucrium;Lamiaceae;Plantae
2109;3073017;Jatropha integerrima;Jatropha;Euphorbiaceae;Plantae
2110;5391862;Bidens tripartita;Bidens;Asteraceae;Plantae
2111;2928562;Ipomoea quamoclit;Ipomoea;Convolvulaceae;Plantae
2112;7295503;Echium wildpretii;Echium;Boraginaceae;Plantae
2113;2705953;Eleusine indica;Eleusine;Poaceae;Plantae
2114;5303453;Callisia fragrans;Callisia;Commelinaceae;Plantae
2115;7873774;Rubus tricolor;Rubus;Rosaceae;Plantae
2116;3085623;Petrorhagia saxifraga;Petrorhagia;Caryophyllaceae;Plantae
2117;3054325;Carya glabra;Carya;Juglandaceae;Plantae
2118;3149649;Curio rowleyanus;Curio;Asteraceae;Plantae
2119;5421391;Sarracenia flava;Sarracenia;Sarraceniaceae;Plantae
2120;5343178;Astragalus alopecuroides;Astragalus;Fabaceae;Plantae
2121;5289492;Typha minima;Typha;Typhaceae;Plantae
2122;5374922;Arabis caucasica;Arabis;Brassicaceae;Plantae
2123;3032812;Saxifraga umbrosa;Saxifraga;Saxifragaceae;Plantae
2124;2929062;Solanum linnaeanum;Solanum;Solanaceae;Plantae
2125;3068937;Euphorbia hirta;Euphorbia;Euphorbiaceae;Plantae
2126;3034825;Heracleum mantegazzianum;Heracleum;Apiaceae;Plantae
2127;3069761;Euphorbia paralias;Euphorbia;Euphorbiaceae;Plantae
2128;2925536;Petrea volubilis;Petrea;Verbenaceae;Plantae
2129;7307171;Ajuga iva;Ajuga;Lamiaceae;Plantae
2130;5329324;Najas marina;Najas;Hydrocharitaceae;Plantae
2131;3067205;Euphorbia rigida;Euphorbia;Euphorbiaceae;Plantae
2132;2926687;Sideritis romana;Sideritis;Lamiaceae;Plantae
2133;3176197;Eucalyptus camaldulensis;Eucalyptus;Myrtaceae;Plantae
2134;5371825;Aethusa cynapium;Aethusa;Apiaceae;Plantae
2135;8565818;Parodia leninghausii;Parodia;Cactaceae;Plantae
2136;5329192;Stratiotes aloides;Stratiotes;Hydrocharitaceae;Plantae
2137;7972115;Thunbergia mysorensis;Thunbergia;Acanthaceae;Plantae
2138;5298224;Iris tuberosa;Iris;Iridaceae;Plantae
2139;5828105;Phragmites mauritianus;Phragmites;Poaceae;Plantae
2140;3084837;Mesembryanthemum nodiflorum;Mesembryanthemum;Aizoaceae;Plantae
2141;7426242;Linum strictum;Linum;Linaceae;Plantae
2142;7401775;Goeppertia crocata;Goeppertia;Marantaceae;Plantae
2143;2993761;Rubus spectabilis;Rubus;Rosaceae;Plantae
2144;5328909;Sagittaria latifolia;Sagittaria;Alismataceae;Plantae
2145;5290167;Phyllostachys aurea;Phyllostachys;Poaceae;Plantae
2146;2688393;Lycopodium clavatum;Lycopodium;Lycopodiaceae;Plantae
2147;5377429;Matthiola fruticulosa;Matthiola;Brassicaceae;Plantae
2148;2891932;Casuarina cunninghamiana;Casuarina;Casuarinaceae;Plantae
2149;3046092;Cardamine parviflora;Cardamine;Brassicaceae;Plantae
2150;5341784;Physalis peruviana;Physalis;Solanaceae;Plantae
2151;9868510;Pentanema salicinum;Pentanema;Asteraceae;Plantae
2152;5409120;Lobelia siphilitica;Lobelia;Campanulaceae;Plantae
2153;5356623;Lathyrus sylvestris;Lathyrus;Fabaceae;Plantae
2154;7287259;Adenanthos sericeus;Adenanthos;Proteaceae;Plantae
2155;2876213;Alnus glutinosa;Alnus;Betulaceae;Plantae
2156;5359018;Trifolium badium;Trifolium;Fabaceae;Plantae
2157;9202318;Symphyotrichum lanceolatum;Symphyotrichum;Asteraceae;Plantae
2158;6026490;Meum athamanticum;Meum;Apiaceae;Plantae
2159;2684391;Juniperus virginiana;Juniperus;Cupressaceae;Plantae
2160;5348659;Coronilla juncea;Coronilla;Fabaceae;Plantae
2161;5407099;Annona squamosa;Annona;Annonaceae;Plantae
2162;5290171;Phyllostachys nigra;Phyllostachys;Poaceae;Plantae
2163;2775487;Polianthes tuberosa;Agave;Asparagaceae;Plantae
2164;3039374;Ceanothus arboreus;Ceanothus;Rhamnaceae;Plantae
2165;5296524;Dierama pulcherrimum;Dierama;Iridaceae;Plantae
2166;2860425;Leucojum aestivum;Leucojum;Amaryllidaceae;Plantae
2167;5411392;Campanula lactiflora;Campanula;Campanulaceae;Plantae
2168;2977200;Ononis cristata;Ononis;Fabaceae;Plantae
2169;2926048;Omphalodes verna;Omphalodes;Boraginaceae;Plantae
2170;3890217;Clerodendrum quadriloculare;Clerodendrum;Lamiaceae;Plantae
2171;5387396;Aster alpinus;Aster;Asteraceae;Plantae
2172;2757200;Zingiber spectabile;Zingiber;Zingiberaceae;Plantae
2173;5401188;Felicia bergeriana;Felicia;Asteraceae;Plantae
2174;7587215;Jasminum sambac;Jasminum;Oleaceae;Plantae
2175;3091620;Galatella sedifolia;Galatella;Asteraceae;Plantae
2176;3053201;Rorippa amphibia;Rorippa;Brassicaceae;Plantae
2177;3098871;Hertia cheirifolia;Hertia;Asteraceae;Plantae
2178;7410932;Hoya linearis;Hoya;Apocynaceae;Plantae
2179;5289917;Polypogon monspeliensis;Polypogon;Poaceae;Plantae
2180;2651113;Polystichum lonchitis;Polystichum;Dryopteridaceae;Plantae
2181;5396106;Eurybia macrophylla;Eurybia;Asteraceae;Plantae
2182;2888363;Sarcodes sanguinea;Sarcodes;Ericaceae;Plantae
2183;3032646;Heuchera micrantha;Heuchera;Saxifragaceae;Plantae
2184;3147080;Erigeron acris;Erigeron;Asteraceae;Plantae
2185;3152775;Malvaviscus arboreus;Malvaviscus;Malvaceae;Plantae
2186;3033348;Ranunculus arvensis;Ranunculus;Ranunculaceae;Plantae
2187;3189836;Acer pensylvanicum;Acer;Sapindaceae;Plantae
2188;8956987;Alnus alnobetula;Alnus;Betulaceae;Plantae
2189;2975328;Vicia hirsuta;Vicia;Fabaceae;Plantae
2190;2985930;Kalanchoe pinnata;Kalanchoe;Crassulaceae;Plantae
2191;5350010;Lens culinaris;Vicia;Fabaceae;Plantae
2192;5384950;Eclipta prostrata;Eclipta;Asteraceae;Plantae
2193;3046258;Cardamine hirsuta;Cardamine;Brassicaceae;Plantae
2194;7905507;Amaranthus albus;Amaranthus;Amaranthaceae;Plantae
2195;2763632;Dichorisandra thyrsiflora;Dichorisandra;Commelinaceae;Plantae
2196;3170247;Asclepias syriaca;Asclepias;Apocynaceae;Plantae
2197;7978544;Hydrocotyle ranunculoides;Hydrocotyle;Apiaceae;Plantae
2198;2684036;Cupressus cashmeriana;Cupressus;Cupressaceae;Plantae
2199;3755523;Saxifraga bryoides;Saxifraga;Saxifragaceae;Plantae
2200;2650903;Onoclea sensibilis;Onoclea;Onocleaceae;Plantae
2201;7331399;Halimium halimifolium;Halimium;Cistaceae;Plantae
2202;3146683;Erigeron sumatrensis;Erigeron;Asteraceae;Plantae
2203;2956359;Calicotome spinosa;Calicotome;Fabaceae;Plantae
2204;5289833;Nassella tenuissima;Nassella;Poaceae;Plantae
2205;2955759;Lespedeza bicolor;Lespedeza;Fabaceae;Plantae
2206;2889758;Illicium floridanum;Illicium;Schisandraceae;Plantae
2207;3134183;Delairea odorata;Delairea;Asteraceae;Plantae
2208;5361919;Ficus benghalensis;Ficus;Moraceae;Plantae
2209;2797913;Platanthera chlorantha;Platanthera;Orchidaceae;Plantae
2210;5367673;Potentilla nitida;Potentilla;Rosaceae;Plantae
2211;7703240;Globularia alypum;Globularia;Plantaginaceae;Plantae
2212;2747430;Crocus sativus;Crocus;Iridaceae;Plantae
2213;2706368;Leymus arenarius;Leymus;Poaceae;Plantae
2214;3712747;Hypericum pulchrum;Hypericum;Hypericaceae;Plantae
2215;3084742;Claytonia sibirica;Claytonia;Montiaceae;Plantae
2216;3085798;Herniaria glabra;Herniaria;Caryophyllaceae;Plantae
2217;2957966;Senna occidentalis;Senna;Fabaceae;Plantae
2218;3066567;Euphorbia hyberna;Euphorbia;Euphorbiaceae;Plantae
2219;2888762;Valeriana dioica;Valeriana;Caprifoliaceae;Plantae
2220;2888831;Coccoloba uvifera;Coccoloba;Polygonaceae;Plantae
2221;5406261;Calocephalus brownii;Calocephalus;Asteraceae;Plantae
2223;5384334;Amaranthus viridis;Amaranthus;Amaranthaceae;Plantae
2224;3112364;Cynara cardunculus;Cynara;Asteraceae;Plantae
2225;2926682;Lamium purpureum;Lamium;Lamiaceae;Plantae
2226;2927849;Polemonium reptans;Polemonium;Polemoniaceae;Plantae
2227;5328663;Posidonia oceanica;Posidonia;Posidoniaceae;Plantae
2228;7303407;Begonia masoniana;Begonia;Begoniaceae;Plantae
2229;5303040;Thalia dealbata;Thalia;Marantaceae;Plantae
2230;5358977;Trifolium scabrum;Trifolium;Fabaceae;Plantae
2231;2890957;Geranium renardii;Geranium;Geraniaceae;Plantae
2232;2929800;Solanum angustifolium;Solanum;Solanaceae;Plantae
2233;2865260;Scheuchzeria palustris;Scheuchzeria;Scheuchzeriaceae;Plantae
2234;2917026;Asperula cynanchica;Asperula;Rubiaceae;Plantae
2235;2925463;Stachytarpheta jamaicensis;Stachytarpheta;Verbenaceae;Plantae
2236;2888310;Orthilia secunda;Orthilia;Ericaceae;Plantae
2237;3034425;Eryngium foetidum;Eryngium;Apiaceae;Plantae
2238;2888961;Rumex scutatus;Rumex;Polygonaceae;Plantae
2239;5421368;Anacardium occidentale;Anacardium;Anacardiaceae;Plantae
2240;3152707;Abelmoschus esculentus;Abelmoschus;Malvaceae;Plantae
2241;7294722;Cerinthe minor;Cerinthe;Boraginaceae;Plantae
2242;5690408;Sedum morganianum;Sedum;Crassulaceae;Plantae
2243;5540777;Cervaria rivini;Cervaria;Apiaceae;Plantae
2244;2931469;Solanum mauritianum;Solanum;Solanaceae;Plantae
2245;3713919;Hypericum nummularium;Hypericum;Hypericaceae;Plantae
2246;5415009;Linaria supina;Linaria;Plantaginaceae;Plantae
2247;5358265;Ornithopus compressus;Ornithopus;Fabaceae;Plantae
2248;7280027;Mammillaria hahniana;Mammillaria;Cactaceae;Plantae
2249;5327557;Pandanus utilis;Pandanus;Pandanaceae;Plantae
2250;7819589;Senecio elegans;Senecio;Asteraceae;Plantae
2251;3085257;Psammophiliella muralis;Psammophiliella;Caryophyllaceae;Plantae
2252;3171570;Penstemon barbatus;Penstemon;Plantaginaceae;Plantae
2253;3189739;Plantago coronopus;Plantago;Plantaginaceae;Plantae
2254;3085438;Cerastium tomentosum;Cerastium;Caryophyllaceae;Plantae
2255;3168943;Hippobroma longiflora;Hippobroma;Campanulaceae;Plantae
2256;2986239;Pittosporum undulatum;Pittosporum;Pittosporaceae;Plantae
2257;9317408;Ceropegia gigantea;Ceropegia;Apocynaceae;Plantae
2258;2704178;Poa pratensis;Poa;Poaceae;Plantae
2259;5299471;Tulipa clusiana;Tulipa;Liliaceae;Plantae
2260;5408353;Lobelia urens;Lobelia;Campanulaceae;Plantae
2261;3169391;Lysimachia ciliata;Lysimachia;Primulaceae;Plantae
2262;5352512;Tipuana tipu;Tipuana;Fabaceae;Plantae
2263;7339532;Saxifraga exarata;Saxifraga;Saxifragaceae;Plantae
2264;3120755;Artemisia californica;Artemisia;Asteraceae;Plantae
2265;4157039;Begonia listada;Begonia;Begoniaceae;Plantae
2266;3034606;Hydrocotyle vulgaris;Hydrocotyle;Apiaceae;Plantae
2267;2684855;Platycladus orientalis;Platycladus;Cupressaceae;Plantae
2268;2891774;Impatiens capensis;Impatiens;Balsaminaceae;Plantae
2269;5415100;Proboscidea louisianica;Proboscidea;Martyniaceae;Plantae
2270;2952236;Lablab purpureus;Lablab;Fabaceae;Plantae
2271;2778478;Asphodelus ramosus;Asphodelus;Asphodelaceae;Plantae
2272;2724661;Carex hirta;Carex;Cyperaceae;Plantae
2273;2869319;Helicodiceros muscivorus;Helicodiceros;Araceae;Plantae
2274;3094910;Onopordum illyricum;Onopordum;Asteraceae;Plantae
2275;2975287;Vicia cracca;Vicia;Fabaceae;Plantae
2276;5326622;Tulbaghia violacea;Tulbaghia;Amaryllidaceae;Plantae
2277;8810827;Nymphoides peltata;Nymphoides;Menyanthaceae;Plantae
2278;2927744;Phlox paniculata;Phlox;Polemoniaceae;Plantae
2279;3082270;Cornus canadensis;Cornus;Cornaceae;Plantae
2280;3094355;Aposeris foetida;Aposeris;Asteraceae;Plantae
2281;5414267;Ilex verticillata;Ilex;Aquifoliaceae;Plantae
2282;5421117;Tribulus cistoides;Tribulus;Zygophyllaceae;Plantae
2283;2704395;Cynosurus cristatus;Cynosurus;Poaceae;Plantae
2284;3152551;Hibiscus acetosella;Hibiscus;Malvaceae;Plantae
2285;2984532;Zelkova serrata;Zelkova;Ulmaceae;Plantae
2286;5414545;Periploca graeca;Periploca;Apocynaceae;Plantae
2287;5341748;Mandragora officinarum;Mandragora;Solanaceae;Plantae
2288;3153639;Magnolia virginiana;Magnolia;Magnoliaceae;Plantae
2289;5377330;Matthiola tricuspidata;Matthiola;Brassicaceae;Plantae
2290;3083761;Atriplex hortensis;Atriplex;Amaranthaceae;Plantae
2291;5369806;Geum montanum;Geum;Rosaceae;Plantae
2292;3115482;Schlagintweitia intybacea;Schlagintweitia;Asteraceae;Plantae
2293;3992189;Spinulum annotinum;Spinulum;Lycopodiaceae;Plantae
2294;3111797;Zinnia angustifolia;Zinnia;Asteraceae;Plantae
2295;3932870;Corokia cotoneaster;Corokia;Argophyllaceae;Plantae
2296;5341821;Streptosolen jamesonii;Streptosolen;Solanaceae;Plantae
2297;3034681;Myrrhis odorata;Myrrhis;Apiaceae;Plantae
2298;2755905;Tacca chantrieri;Tacca;Dioscoreaceae;Plantae
2299;3034523;Caucalis platycarpos;Caucalis;Apiaceae;Plantae
2300;3166655;Phyteuma orbiculare;Phyteuma;Campanulaceae;Plantae
2301;5371879;Apium graveolens;Apium;Apiaceae;Plantae
2302;3128948;Centaurea uniflora;Centaurea;Asteraceae;Plantae
2303;3048266;Erysimum cheiranthoides;Erysimum;Brassicaceae;Plantae
2304;3189394;Terminalia catappa;Terminalia;Combretaceae;Plantae
2305;3172427;Utricularia vulgaris;Utricularia;Lentibulariaceae;Plantae
2306;5605805;Horminum pyrenaicum;Horminum;Lamiaceae;Plantae
2307;2928531;Ipomoea cairica;Ipomoea;Convolvulaceae;Plantae
2308;2865448;Elodea canadensis;Elodea;Hydrocharitaceae;Plantae
2309;2874706;Tamarix parviflora;Tamarix;Tamaricaceae;Plantae
2310;2651330;Phegopteris connectilis;Phegopteris;Thelypteridaceae;Plantae
2311;3190932;Drosera anglica;Drosera;Droseraceae;Plantae
2312;4202184;Hylotelephium anacampseros;Hylotelephium;Crassulaceae;Plantae
2313;7663587;Saxifraga cuneifolia;Saxifraga;Saxifragaceae;Plantae
2314;5581546;Solandra guttata;Solandra;Solanaceae;Plantae
2315;5420380;Psidium guajava;Psidium;Myrtaceae;Plantae
2316;5384142;Opuntia monacantha;Opuntia;Cactaceae;Plantae
2317;3033525;Clematis lasiantha;Clematis;Ranunculaceae;Plantae
2318;6026947;Bupleurum ranunculoides;Bupleurum;Apiaceae;Plantae
2319;8411265;Bellevalia romana;Bellevalia;Asparagaceae;Plantae
2320;6390957;Persicaria punctata;Persicaria;Polygonaceae;Plantae
2321;2810078;Orchis pallens;Orchis;Orchidaceae;Plantae
2322;2977125;Ononis minutissima;Ononis;Fabaceae;Plantae
2323;5303359;Cyanotis somaliensis;Cyanotis;Commelinaceae;Plantae
2324;2966796;Apios americana;Apios;Fabaceae;Plantae
2325;5298675;Iris pumila;Iris;Iridaceae;Plantae
2326;5421126;Nephelium lappaceum;Nephelium;Sapindaceae;Plantae
2328;3188757;Trapa natans;Trapa;Lythraceae;Plantae
2329;2926986;Salvia mellifera;Salvia;Lamiaceae;Plantae
2330;2772304;Albuca spiralis;Albuca;Asparagaceae;Plantae
2331;2650720;Asplenium septentrionale;Asplenium;Aspleniaceae;Plantae
2332;3046032;Cardamine raphanifolia;Cardamine;Brassicaceae;Plantae
2333;2739071;Trachycarpus fortunei;Trachycarpus;Arecaceae;Plantae
2334;2820380;Cypripedium acaule;Cypripedium;Orchidaceae;Plantae
2335;3083932;Chenopodium vulvaria;Chenopodium;Amaranthaceae;Plantae
2336;3169790;Apocynum cannabinum;Apocynum;Apocynaceae;Plantae
2337;2703705;Bromus arvensis;Bromus;Poaceae;Plantae
2338;3066646;Euphorbia flanaganii;Euphorbia;Euphorbiaceae;Plantae
2339;2984565;Artocarpus heterophyllus;Artocarpus;Moraceae;Plantae
2340;2979775;Acacia mearnsii;Acacia;Fabaceae;Plantae
2341;2864397;Tofieldia calyculata;Tofieldia;Tofieldiaceae;Plantae
2342;3146717;Erigeron bonariensis;Erigeron;Asteraceae;Plantae
2343;7309146;Plectranthus purpuratus;Plectranthus;Lamiaceae;Plantae
2344;3779986;Justicia floribunda;Justicia;Acanthaceae;Plantae
2345;2929892;Solanum elaeagnifolium;Solanum;Solanaceae;Plantae
2346;7695021;Epimedium alpinum;Epimedium;Berberidaceae;Plantae
2347;2768367;Asparagus asparagoides;Asparagus;Asparagaceae;Plantae
2348;2928775;Nicotiana rustica;Nicotiana;Solanaceae;Plantae
2349;3902360;Mentha cervina;Mentha;Lamiaceae;Plantae
2350;8584304;Guizotia abyssinica;Guizotia;Asteraceae;Plantae
2351;3033535;Clematis tangutica;Clematis;Ranunculaceae;Plantae
2352;2965531;Medicago polymorpha;Medicago;Fabaceae;Plantae
2353;3091677;Galatella linosyris;Galatella;Asteraceae;Plantae
2354;3113027;Cirsium erisithales;Cirsium;Asteraceae;Plantae
2355;3119240;Helianthus giganteus;Helianthus;Asteraceae;Plantae
2356;2926903;Teucrium botrys;Teucrium;Lamiaceae;Plantae
2357;7307157;Rotheca myricoides;Rotheca;Lamiaceae;Plantae
