,lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon
13236,4.785,44.2099,2020,10.0,10.0,MEDITERRANEAN,France,4184.0,743678,POINT (4.785 44.2099),True
13246,6.580153,43.213892,2019,10.0,100.0,MEDITERRANEAN,France,3125.0,744055,POINT (6.580153 43.213892),True
13279,7.33573,43.7294,2019,10.0,500.0,MEDITERRANEAN,France,4530.0,745331,POINT (7.33573 43.7294),True
13302,5.119667,43.51052,2017,0.0,12.0,MEDITERRANEAN,France,6313.0,745492,POINT (5.119667 43.51052),True
13320,4.39094,43.4638,2021,10.0,1.0,MEDITERRANEAN,France,1959.0,746423,POINT (4.39094 43.4638),True
13321,4.76716,44.26856,2017,1.0,,MEDITERRANEAN,France,2386.0,746742,POINT (4.76716 44.26856),True
13338,3.42612,44.82978,2018,1.0,,CONTINENTAL,France,1539.0,748469,POINT (3.42612 44.82978),True
13348,4.033179,43.55642,2021,5.0,16.0,MEDITERRANEAN,France,8661.0,749281,POINT (4.033179 43.55642),True
13352,5.675263,43.693318,2018,10.0,20.0,MEDITERRANEAN,France,9808.0,750063,POINT (5.675263 43.693318),True
13362,6.747831,43.557096,2020,4.0,200.0,MEDITERRANEAN,France,7147.0,750151,POINT (6.747831 43.557096),True
13402,2.969782,43.044059,2020,4.0,200.0,MEDITERRANEAN,France,10305.0,752723,POINT (2.969782 43.044059),True
13433,2.86865,43.641805,2020,4.0,400.0,CONTINENTAL,France,963.0,753949,POINT (2.86865 43.641805),True
13437,3.523696,43.320797,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,755039,POINT (3.523696 43.320797),True
13438,3.264431,43.230637,2020,10.0,40.0,MEDITERRANEAN,France,1300.0,755043,POINT (3.264431 43.230637),True
13449,5.452099,43.376888,2018,0.0,100.0,MEDITERRANEAN,France,1160.0,755328,POINT (5.452099 43.376888),True
13472,6.711811,43.557442,2020,4.0,-inf,MEDITERRANEAN,France,10255.0,755663,POINT (6.711811 43.557442),True
13490,5.5007,43.406955,2017,10.0,400.0,MEDITERRANEAN,France,3251.0,756130,POINT (5.5007 43.406955),True
13515,6.38217,43.7346,2017,1.0,,MEDITERRANEAN,France,1276.0,756384,POINT (6.38217 43.7346),True
13527,6.55146,43.1875,2020,10.0,20.0,MEDITERRANEAN,France,2539.0,756730,POINT (6.55146 43.1875),True
13538,5.387951,43.279062,2017,0.0,10.0,MEDITERRANEAN,France,10514.0,756897,POINT (5.387951 43.279062),True
13551,4.608009,43.411161,2021,5.0,100.0,MEDITERRANEAN,France,9513.0,759277,POINT (4.608009 43.411161),True
13566,4.613264,43.960779,2021,4.0,250.0,MEDITERRANEAN,France,1736.0,760948,POINT (4.613264 43.960779),True
13581,6.015731,43.119768,2018,0.0,30.0,MEDITERRANEAN,France,9890.0,761720,POINT (6.015731 43.119768),True
13594,2.272611,43.164111,2020,10.0,30.0,MEDITERRANEAN,France,4653.0,762409,POINT (2.272611 43.164111),True
13601,6.55024,43.1888,2020,10.0,100.0,MEDITERRANEAN,France,6707.0,762448,POINT (6.55024 43.1888),True
13614,6.01276,43.11838,2019,10.0,100.0,MEDITERRANEAN,France,8921.0,762799,POINT (6.01276 43.11838),True
13637,6.38134,43.274801,2020,4.0,200.0,MEDITERRANEAN,France,2474.0,764964,POINT (6.38134 43.274801),True
13659,3.015408,42.794762,2018,10.0,16.0,MEDITERRANEAN,France,1959.0,765672,POINT (3.015408 42.794762),True
13664,7.2326,43.784521,2018,10.0,100.0,MEDITERRANEAN,France,2386.0,766566,POINT (7.2326 43.784521),True
13708,4.143228,43.482209,2020,10.0,20.0,MEDITERRANEAN,France,8661.0,767778,POINT (4.143228 43.482209),True
13712,7.08862,43.8575,2019,10.0,200.0,MEDITERRANEAN,France,4122.0,768936,POINT (7.08862 43.8575),True
13756,7.160314,44.054449,2019,0.0,-inf,MEDITERRANEAN,France,4026.0,769355,POINT (7.160314 44.054449),True
13784,5.645271,43.540977,2017,0.0,-inf,MEDITERRANEAN,France,6226.0,770194,POINT (5.645271 43.540977),True
13791,2.976317,43.07178,2021,5.0,50.0,MEDITERRANEAN,France,2075.0,770564,POINT (2.976317 43.07178),True
13793,5.65856,43.66923,2018,1.0,,MEDITERRANEAN,France,5721.0,770619,POINT (5.65856 43.66923),True
13836,3.145542,43.213359,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,771165,POINT (3.145542 43.213359),True
13852,6.757964,43.50879,2021,5.0,10.0,MEDITERRANEAN,France,494.0,771364,POINT (6.757964 43.50879),True
13891,4.59834,43.80448,2018,1.0,,MEDITERRANEAN,France,11157.0,771653,POINT (4.59834 43.80448),True
13913,3.01931,42.850144,2018,10.0,16.0,MEDITERRANEAN,France,7968.0,771846,POINT (3.01931 42.850144),True
13915,5.585372,43.169623,2017,0.0,16.0,MEDITERRANEAN,France,10558.0,772947,POINT (5.585372 43.169623),True
13927,3.68781,43.810849,2018,0.0,20.0,MEDITERRANEAN,France,9468.0,775396,POINT (3.68781 43.810849),True
13930,3.050555,42.88774,2018,10.0,16.0,MEDITERRANEAN,France,6339.0,775579,POINT (3.050555 42.88774),True
13939,3.666904,43.858522,2018,0.0,30.0,MEDITERRANEAN,France,4628.0,775586,POINT (3.666904 43.858522),True
13946,5.022307,43.340417,2017,0.0,2.0,MEDITERRANEAN,France,2617.0,776179,POINT (5.022307 43.340417),True
13948,7.3605,43.9766,2019,10.0,-inf,ALPINE,France,1498.0,776603,POINT (7.3605 43.9766),True
13988,5.58545,43.168902,2017,0.0,100.0,MEDITERRANEAN,France,6039.0,776669,POINT (5.58545 43.168902),True
13993,5.28717,43.4467,2021,10.0,200.0,MEDITERRANEAN,France,7565.0,778001,POINT (5.28717 43.4467),True
14006,5.708336,43.690528,2018,0.0,150.0,MEDITERRANEAN,France,4977.0,779561,POINT (5.708336 43.690528),True
14028,5.690641,43.354324,2017,0.0,15.0,MEDITERRANEAN,France,8782.0,780046,POINT (5.690641 43.354324),True
14057,6.590637,43.491664,2017,10.0,20.0,MEDITERRANEAN,France,9595.0,780531,POINT (6.590637 43.491664),True
14068,3.833175,44.195844,2017,0.0,-inf,MEDITERRANEAN,France,10255.0,782572,POINT (3.833175 44.195844),True
14087,6.375056,43.146569,2018,10.0,5.0,MEDITERRANEAN,France,6141.0,783048,POINT (6.375056 43.146569),True
14097,3.036088,42.768637,2018,10.0,16.0,MEDITERRANEAN,France,10082.0,784864,POINT (3.036088 42.768637),True
14113,4.79029,43.6472,2021,10.0,200.0,MEDITERRANEAN,France,9647.0,785486,POINT (4.79029 43.6472),True
14135,4.80148,43.9538,2021,10.0,10.0,MEDITERRANEAN,France,8959.0,785669,POINT (4.80148 43.9538),True
14144,3.877703,43.503132,2021,5.0,25.0,MEDITERRANEAN,France,6491.0,785977,POINT (3.877703 43.503132),True
14148,3.596554,43.919617,2021,6.0,250.0,MEDITERRANEAN,France,9261.0,786074,POINT (3.596554 43.919617),True
14165,5.28488,44.11186,2019,1.0,,MEDITERRANEAN,France,9190.0,787114,POINT (5.28488 44.11186),True
14184,3.222794,43.202624,2020,10.0,-inf,MEDITERRANEAN,France,5799.0,787531,POINT (3.222794 43.202624),True
14194,3.674419,43.798639,2018,0.0,25.0,MEDITERRANEAN,France,10408.0,787987,POINT (3.674419 43.798639),True
14197,3.515915,44.1808,2018,0.0,400.0,MEDITERRANEAN,France,4498.0,788336,POINT (3.515915 44.1808),True
14205,3.644332,43.574148,2018,0.0,25.0,MEDITERRANEAN,France,9826.0,788560,POINT (3.644332 43.574148),True
14208,2.829914,43.027707,2021,5.0,50.0,MEDITERRANEAN,France,1304.0,789581,POINT (2.829914 43.027707),True
14239,7.454945,43.890777,2018,0.0,-inf,MEDITERRANEAN,France,4026.0,790058,POINT (7.454945 43.890777),True
14290,5.373108,43.232349,2017,0.0,200.0,MEDITERRANEAN,France,1176.0,790881,POINT (5.373108 43.232349),True
14303,6.027295,43.115816,2018,10.0,50.0,MEDITERRANEAN,France,74.0,792257,POINT (6.027295 43.115816),True
14328,5.60495,43.5989,2019,1.0,,MEDITERRANEAN,France,3935.0,792847,POINT (5.60495 43.5989),True
14341,5.3339,43.4632,2019,10.0,200.0,MEDITERRANEAN,France,5118.0,793684,POINT (5.3339 43.4632),True
14344,3.805062,43.450301,2021,6.0,20.0,MEDITERRANEAN,France,2075.0,794022,POINT (3.805062 43.450301),True
14346,2.920346,43.052536,2021,5.0,16.0,MEDITERRANEAN,France,7713.0,794147,POINT (2.920346 43.052536),True
14368,5.186139,43.404673,2017,0.0,10.0,MEDITERRANEAN,France,3438.0,794734,POINT (5.186139 43.404673),True
14383,5.69658,43.6937,2019,10.0,15.0,MEDITERRANEAN,France,5203.0,796187,POINT (5.69658 43.6937),True
14411,3.313582,43.663729,2021,5.0,250.0,MEDITERRANEAN,France,3935.0,796931,POINT (3.313582 43.663729),True
14434,5.575816,43.24293,2017,0.0,100.0,MEDITERRANEAN,France,3696.0,797577,POINT (5.575816 43.24293),True
14447,4.330575,44.164353,2021,4.0,250.0,MEDITERRANEAN,France,3935.0,798101,POINT (4.330575 44.164353),True
14460,2.718981,43.445566,2021,4.0,250.0,CONTINENTAL,France,10047.0,799578,POINT (2.718981 43.445566),True
14471,6.031295,43.081024,2019,10.0,100.0,MEDITERRANEAN,France,3865.0,799636,POINT (6.031295 43.081024),True
14485,5.585607,43.169105,2017,0.0,100.0,MEDITERRANEAN,France,9458.0,800516,POINT (5.585607 43.169105),True
14497,3.037796,42.768133,2018,10.0,16.0,MEDITERRANEAN,France,10523.0,802974,POINT (3.037796 42.768133),True
14509,3.788258,43.664283,2021,5.0,4.0,MEDITERRANEAN,France,2922.0,803275,POINT (3.788258 43.664283),True
14513,3.883077,43.982569,2021,4.0,250.0,MEDITERRANEAN,France,3251.0,803308,POINT (3.883077 43.982569),True
14526,4.78439,44.08826,2018,1.0,,MEDITERRANEAN,France,5969.0,803376,POINT (4.78439 44.08826),True
14537,4.95933,44.2599,2020,10.0,100.0,MEDITERRANEAN,France,11157.0,804218,POINT (4.95933 44.2599),True
14545,6.798925,43.563976,2021,4.0,-inf,MEDITERRANEAN,France,10917.0,806328,POINT (6.798925 43.563976),True
14564,7.34678,43.71481,2017,0.0,10.0,MEDITERRANEAN,France,1564.0,806610,POINT (7.34678 43.71481),True
14577,5.62172,43.6655,2019,10.0,80.0,MEDITERRANEAN,France,8076.0,809680,POINT (5.62172 43.6655),True
14592,3.519221,43.317796,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,809987,POINT (3.519221 43.317796),True
14594,3.877171,43.539667,2021,5.0,16.0,MEDITERRANEAN,France,3125.0,810393,POINT (3.877171 43.539667),True
14612,2.43658,42.78565,2017,1.0,,MEDITERRANEAN,France,249.0,810559,POINT (2.43658 42.78565),True
14623,3.817099,44.061283,2021,5.0,250.0,MEDITERRANEAN,France,10728.0,810754,POINT (3.817099 44.061283),True
14640,3.29054,44.29139,2018,1.0,,CONTINENTAL,France,10427.0,811684,POINT (3.29054 44.29139),True
14664,4.049978,43.562233,2021,5.0,50.0,MEDITERRANEAN,France,9513.0,812675,POINT (4.049978 43.562233),True
14674,6.096665,43.134854,2018,0.0,-inf,MEDITERRANEAN,France,4519.0,813795,POINT (6.096665 43.134854),True
14703,5.11136,44.132624,2021,5.0,-inf,MEDITERRANEAN,France,6141.0,815938,POINT (5.11136 44.132624),True
14718,2.65518,42.62357,2019,1.0,,MEDITERRANEAN,France,5721.0,815992,POINT (2.65518 42.62357),True
14736,5.56575,43.2144,2021,10.0,200.0,MEDITERRANEAN,France,6874.0,817214,POINT (5.56575 43.2144),True
14748,2.60588,42.48004,2018,1.0,,MEDITERRANEAN,France,11120.0,817578,POINT (2.60588 42.48004),True
14779,6.120231,43.033172,2017,0.0,2.0,MEDITERRANEAN,France,4567.0,817823,POINT (6.120231 43.033172),True
14792,3.753216,44.117627,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,819327,POINT (3.753216 44.117627),True
14802,2.21758,42.55214,2019,1.0,,ALPINE,France,1498.0,819407,POINT (2.21758 42.55214),True
14843,3.627346,43.730592,2021,5.0,250.0,MEDITERRANEAN,France,1276.0,819925,POINT (3.627346 43.730592),True
14858,3.814413,43.61895,2020,10.0,200.0,MEDITERRANEAN,France,2474.0,820025,POINT (3.814413 43.61895),True
14893,3.032306,42.670694,2019,10.0,-inf,MEDITERRANEAN,France,1625.0,820042,POINT (3.032306 42.670694),True
14908,5.66911,43.375212,2021,5.0,-inf,MEDITERRANEAN,France,6560.0,820054,POINT (5.66911 43.375212),True
14926,5.172485,44.082697,2017,10.0,80.0,MEDITERRANEAN,France,11157.0,820998,POINT (5.172485 44.082697),True
14952,1.967917,42.857528,2017,10.0,-inf,MEDITERRANEAN,France,7121.0,822304,POINT (1.967917 42.857528),True
15088,6.502273,43.16015,2021,10.0,10.0,MEDITERRANEAN,France,7576.0,824545,POINT (6.502273 43.16015),True
15102,3.038514,42.747155,2018,10.0,16.0,MEDITERRANEAN,France,1300.0,825144,POINT (3.038514 42.747155),True
15109,2.979839,43.630112,2020,11.0,25.0,CONTINENTAL,France,2303.0,826509,POINT (2.979839 43.630112),True
15122,4.510393,44.233066,2021,5.0,250.0,MEDITERRANEAN,France,3935.0,826578,POINT (4.510393 44.233066),True
15146,5.908895,43.277197,2020,4.0,200.0,MEDITERRANEAN,France,10991.0,826771,POINT (5.908895 43.277197),True
15181,5.115049,43.505003,2017,0.0,12.0,MEDITERRANEAN,France,6836.0,827328,POINT (5.115049 43.505003),True
15188,6.99651,43.65588,2018,1.0,,MEDITERRANEAN,France,8106.0,828403,POINT (6.99651 43.65588),True
15203,4.594961,43.401793,2021,5.0,10.0,MEDITERRANEAN,France,3465.0,828618,POINT (4.594961 43.401793),True
15208,4.028635,43.557888,2020,11.0,250.0,MEDITERRANEAN,France,11240.0,829142,POINT (4.028635 43.557888),True
15217,2.04765,42.53385,2019,1.0,,ALPINE,France,2949.0,829376,POINT (2.04765 42.53385),True
15273,3.698767,44.10346,2017,0.0,-inf,MEDITERRANEAN,France,10600.0,829384,POINT (3.698767 44.10346),True
15283,6.48026,43.1675,2020,10.0,-inf,MEDITERRANEAN,France,6786.0,829938,POINT (6.48026 43.1675),True
15287,6.020492,43.120121,2018,0.0,20.0,MEDITERRANEAN,France,2101.0,831121,POINT (6.020492 43.120121),True
15302,7.54977,44.009,2017,1.0,,MEDITERRANEAN,France,5969.0,832666,POINT (7.54977 44.009),True
15326,3.08542,43.192442,2021,5.0,100.0,MEDITERRANEAN,France,11157.0,834354,POINT (3.08542 43.192442),True
15340,6.760079,43.779117,2021,5.0,-inf,MEDITERRANEAN,France,433.0,834606,POINT (6.760079 43.779117),True
15368,7.066306,43.783637,2021,1.0,200.0,MEDITERRANEAN,France,6788.0,834931,POINT (7.066306 43.783637),True
15409,2.97605,43.05327,2019,1.0,,MEDITERRANEAN,France,3958.0,835055,POINT (2.97605 43.05327),True
15420,5.71048,43.54439,2021,10.0,200.0,MEDITERRANEAN,France,9636.0,835832,POINT (5.71048 43.54439),True
15438,6.48447,43.1687,2020,10.0,-inf,MEDITERRANEAN,France,7118.0,837860,POINT (6.48447 43.1687),True
15455,3.169617,43.250498,2019,10.0,-inf,MEDITERRANEAN,France,4541.0,837894,POINT (3.169617 43.250498),True
15465,4.407094,43.533711,2018,0.0,-inf,MEDITERRANEAN,France,916.0,838006,POINT (4.407094 43.533711),True
15469,6.102227,43.137043,2018,0.0,40.0,MEDITERRANEAN,France,2485.0,838052,POINT (6.102227 43.137043),True
15491,4.254498,43.459608,2020,10.0,40.0,MEDITERRANEAN,France,2173.0,838125,POINT (4.254498 43.459608),True
15496,5.23929,43.4481,2021,10.0,4.0,MEDITERRANEAN,France,9348.0,839153,POINT (5.23929 43.4481),True
15517,4.599565,43.402205,2021,5.0,10.0,MEDITERRANEAN,France,7748.0,840012,POINT (4.599565 43.402205),True
15529,2.010387,42.62259,2017,0.0,9.0,ALPINE,France,4842.0,840593,POINT (2.010387 42.62259),True
15531,5.06437,43.7829,2019,10.0,20.0,MEDITERRANEAN,France,5520.0,840732,POINT (5.06437 43.7829),True
15547,3.051316,42.890554,2018,10.0,16.0,MEDITERRANEAN,France,3441.0,840876,POINT (3.051316 42.890554),True
15558,4.021089,43.927879,2021,5.0,250.0,MEDITERRANEAN,France,449.0,841453,POINT (4.021089 43.927879),True
15570,2.01255,42.618537,2017,0.0,12.0,ALPINE,France,5997.0,841458,POINT (2.01255 42.618537),True
15574,3.824716,43.465629,2020,3.0,16.0,MEDITERRANEAN,France,9877.0,841738,POINT (3.824716 43.465629),True
15579,3.516141,43.317775,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,842012,POINT (3.516141 43.317775),True
15580,5.371214,43.20902,2019,0.0,100.0,MEDITERRANEAN,France,3669.0,842196,POINT (5.371214 43.20902),True
15597,6.816613,43.800331,2021,6.0,-inf,MEDITERRANEAN,France,2490.0,844265,POINT (6.816613 43.800331),True
15618,4.030745,43.556063,2021,5.0,16.0,MEDITERRANEAN,France,8661.0,845817,POINT (4.030745 43.556063),True
15621,5.579057,43.212145,2017,0.0,50.0,MEDITERRANEAN,France,10520.0,847020,POINT (5.579057 43.212145),True
15641,6.49822,43.1628,2020,10.0,20.0,MEDITERRANEAN,France,8770.0,848302,POINT (6.49822 43.1628),True
15663,3.783652,43.463032,2020,3.0,25.0,MEDITERRANEAN,France,598.0,848821,POINT (3.783652 43.463032),True
15664,2.82875,43.01811,2017,1.0,,MEDITERRANEAN,France,876.0,850552,POINT (2.82875 43.01811),True
15695,6.68967,43.769914,2021,5.0,-inf,MEDITERRANEAN,France,9738.0,850600,POINT (6.68967 43.769914),True
15730,6.572915,43.191432,2019,10.0,50.0,MEDITERRANEAN,France,6823.0,852216,POINT (6.572915 43.191432),True
15748,6.54949,43.1871,2020,10.0,10.0,MEDITERRANEAN,France,8924.0,853222,POINT (6.54949 43.1871),True
15755,3.118839,43.107005,2020,10.0,40.0,MEDITERRANEAN,France,1531.0,854898,POINT (3.118839 43.107005),True
15765,7.116885,43.830637,2020,4.0,10.0,MEDITERRANEAN,France,4147.0,854991,POINT (7.116885 43.830637),True
15787,6.914981,43.509447,2020,4.0,-inf,MEDITERRANEAN,France,3654.0,855136,POINT (6.914981 43.509447),True
15817,7.09672,43.674915,2021,5.0,5.0,MEDITERRANEAN,France,10073.0,856707,POINT (7.09672 43.674915),True
15840,3.914007,43.560945,2020,3.0,16.0,MEDITERRANEAN,France,6643.0,856985,POINT (3.914007 43.560945),True
15853,3.732034,43.832235,2021,5.0,250.0,MEDITERRANEAN,France,9458.0,858120,POINT (3.732034 43.832235),True
15867,3.350206,43.272849,2017,10.0,16.0,MEDITERRANEAN,France,262.0,858407,POINT (3.350206 43.272849),True
15879,2.724786,43.525904,2020,8.0,17.0,CONTINENTAL,France,3067.0,859166,POINT (2.724786 43.525904),True
15901,6.019465,43.122103,2018,0.0,50.0,MEDITERRANEAN,France,9642.0,860753,POINT (6.019465 43.122103),True
15923,4.38657,43.5224,2021,10.0,200.0,MEDITERRANEAN,France,8027.0,862060,POINT (4.38657 43.5224),True
15926,5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,8243.0,863070,POINT (5.595556 43.166958),True
15940,3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,2488.0,863726,POINT (3.751137 44.12197),True
15950,3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,866423,POINT (3.653619 44.216071),True
15962,3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,245.0,867544,POINT (3.349897 43.272626),True
15978,4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,4854.0,870485,POINT (4.76871 44.30451),True
15999,3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,5071.0,871044,POINT (3.665046 44.157297),True
16019,1.984692,42.566336,2017,0.0,9.0,ALPINE,France,4842.0,871712,POINT (1.984692 42.566336),True
16023,3.82383,44.57327,2017,1.0,,CONTINENTAL,France,53.0,874346,POINT (3.82383 44.57327),True
16040,3.69542,44.46699,2019,1.0,,CONTINENTAL,France,8428.0,874387,POINT (3.69542 44.46699),True
16047,3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,5605.0,875989,POINT (3.078748 43.053822),True
16061,1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2885.0,876055,POINT (1.978972 42.751528),True
16102,3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,4748.0,876753,POINT (3.10374 44.600166),True
16139,6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,7983.0,876948,POINT (6.166928 43.034049),True
16151,3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,1300.0,877036,POINT (3.35033 43.272993),True
16162,6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,5076.0,877951,POINT (6.867975 43.442814),True
16173,3.517389,43.319568,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,878069,POINT (3.517389 43.319568),True
16174,3.60338,43.738934,2018,0.0,25.0,MEDITERRANEAN,France,10408.0,879396,POINT (3.60338 43.738934),True
16178,5.373083,43.208988,2019,0.0,100.0,MEDITERRANEAN,France,11125.0,879631,POINT (5.373083 43.208988),True
16193,5.15426,43.4561,2021,10.0,1.0,MEDITERRANEAN,France,8027.0,879642,POINT (5.15426 43.4561),True
16197,3.10477,43.51969,2017,1.0,,MEDITERRANEAN,France,5474.0,879661,POINT (3.10477 43.51969),True
16211,6.908264,43.668692,2021,6.0,-inf,MEDITERRANEAN,France,6945.0,881716,POINT (6.908264 43.668692),True
16243,6.103203,43.030911,2017,0.0,15.0,MEDITERRANEAN,France,7748.0,881930,POINT (6.103203 43.030911),True
16247,3.05492,43.48408,2018,1.0,,MEDITERRANEAN,France,5474.0,882315,POINT (3.05492 43.48408),True
16263,3.051485,42.889385,2021,5.0,25.0,MEDITERRANEAN,France,245.0,882515,POINT (3.051485 42.889385),True
16276,1.975028,42.864639,2018,10.0,2.0,ALPINE,France,6079.0,882534,POINT (1.975028 42.864639),True
16288,2.935611,43.667603,2020,4.0,400.0,CONTINENTAL,France,5071.0,885020,POINT (2.935611 43.667603),True
16297,5.182739,43.402887,2017,10.0,4.0,MEDITERRANEAN,France,4567.0,886300,POINT (5.182739 43.402887),True
16313,6.54683,43.1891,2020,10.0,-inf,MEDITERRANEAN,France,3845.0,886492,POINT (6.54683 43.1891),True
16335,5.549403,43.526772,2017,0.0,100.0,MEDITERRANEAN,France,3993.0,887560,POINT (5.549403 43.526772),True
16347,3.51871,43.329458,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,890810,POINT (3.51871 43.329458),True
16349,3.17013,44.61614,2017,1.0,,CONTINENTAL,France,8512.0,890998,POINT (3.17013 44.61614),True
16374,3.808016,43.637553,2021,5.0,4.0,MEDITERRANEAN,France,7295.0,891161,POINT (3.808016 43.637553),True
16375,3.60349,43.73074,2018,1.0,,MEDITERRANEAN,France,51.0,891247,POINT (3.60349 43.73074),True
16406,4.491343,43.461497,2018,0.0,-inf,MEDITERRANEAN,France,982.0,891644,POINT (4.491343 43.461497),True
16426,3.493889,43.921544,2021,4.0,250.0,MEDITERRANEAN,France,2634.0,892030,POINT (3.493889 43.921544),True
16445,3.258962,43.22713,2019,10.0,-inf,MEDITERRANEAN,France,2926.0,892619,POINT (3.258962 43.22713),True
16451,2.60779,42.89313,2017,1.0,,MEDITERRANEAN,France,1254.0,893300,POINT (2.60779 42.89313),True
16477,2.970929,43.606552,2020,8.0,400.0,MEDITERRANEAN,France,2488.0,894232,POINT (2.970929 43.606552),True
16484,3.518595,43.318042,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,895415,POINT (3.518595 43.318042),True
16485,5.22949,44.00538,2019,1.0,,MEDITERRANEAN,France,7706.0,896307,POINT (5.22949 44.00538),True
16491,3.349038,43.275093,2017,0.0,16.0,MEDITERRANEAN,France,9547.0,896890,POINT (3.349038 43.275093),True
16515,4.27818,43.88261,2017,1.0,,MEDITERRANEAN,France,2421.0,899471,POINT (4.27818 43.88261),True
16541,5.04608,43.4649,2021,10.0,200.0,MEDITERRANEAN,France,10520.0,899633,POINT (5.04608 43.4649),True
16551,6.021789,43.123082,2018,0.0,200.0,MEDITERRANEAN,France,3438.0,900077,POINT (6.021789 43.123082),True
